#{"t_start": 1701938071.153871, "env_id": "manipulator_mujoco/UR5eSBEnvPos-v0"}
r,l,t
54.714777,9,671.726273
-40.055045,21,673.794959
-29.252761,21,675.853916
40.780125,18,677.633851
56.927296,8,678.418119
55.765154,7,679.136991
57.209976,7,679.86753
-29.955822,21,681.958594
56.254701,8,682.748847
55.040812,9,683.716124
-30.979547,21,685.843792
49.80142,11,686.912691
-16.52848,21,688.983208
-39.370585,21,691.059289
53.402523,8,691.851043
-33.241541,21,693.935454
-31.532759,21,696.015737
-17.281984,21,698.076024
-47.788259,21,700.293048
-27.790566,21,702.462478
-35.05462,21,704.548747
-36.227166,21,706.693596
-18.167673,21,709.022061
53.532635,10,710.120631
-22.98459,21,712.191935
-28.74438,21,714.427876
-38.571531,21,716.507374
-24.473873,21,718.816112
-28.11969,21,720.866616
-20.824952,21,723.017107
35.933493,19,724.901069
-26.616276,21,727.055382
49.159828,10,728.044384
-15.670269,21,730.196115
-56.68716,21,732.24883
37.237593,20,734.255261
-20.0541,21,736.398579
-41.133013,21,738.492551
45.211986,20,740.455593
-45.018705,21,742.503273
-17.942839,21,744.676168
-23.207432,21,746.748993
-36.831865,21,748.815422
-31.297718,21,750.878728
-16.716572,21,752.94181
-59.837681,21,755.043039
-28.617883,21,757.108552
59.788822,2,757.300041
-29.316244,21,759.431914
-14.534,21,761.511312
45.357719,18,763.318242
-37.807615,21,765.391615
57.485941,9,766.292215
-21.080058,21,768.384496
53.81353,9,769.288043
-35.653024,21,771.430128
-17.074875,21,773.534549
56.394229,7,774.215889
41.35638,16,775.798353
55.763214,9,776.71116
-24.415274,21,778.945364
-22.295433,21,781.149653
55.691612,8,781.979414
53.783183,8,782.86068
52.782355,12,784.290751
56.735626,8,785.195
55.153874,8,785.976183
-14.923008,21,788.074834
-15.876576,21,790.166329
56.032775,9,791.052586
-29.5612,21,793.1249
-26.601233,21,795.212577
-41.002548,21,797.261074
-21.67311,21,799.342276
-30.085704,21,801.448586
58.123849,6,802.036105
43.764946,19,803.951421
59.032756,4,804.349042
25.06851,21,806.52612
-22.919729,21,808.593553
52.522127,10,809.576464
-31.246742,21,811.642284
59.658217,3,811.935519
52.221244,9,812.827619
40.345522,17,814.491205
59.009394,4,814.88992
45.996444,16,816.465009
-25.999615,21,818.546299
-22.585426,21,820.641036
57.079907,6,821.237432
-18.384048,21,823.316215
59.505777,3,823.612987
57.623575,5,824.101885
59.69174,3,824.395959
59.748022,3,824.691924
-17.612145,21,826.972216
-22.375,21,829.153005
32.18328,20,831.340749
-15.302563,21,833.529784
-22.706736,21,835.765062
-23.864982,21,837.89919
-22.004129,21,839.970615
44.49078,17,841.642506
-38.103265,21,843.872856
-10.016384,21,846.086604
-40.450168,21,848.262478
-29.025019,21,850.497283
-26.851267,21,852.706996
59.966705,1,852.806946
54.073039,9,853.693945
55.756988,10,854.766962
-43.905146,21,856.970393
55.474456,7,857.687088
-20.317546,21,859.794301
40.689987,19,861.747197
53.651565,13,863.051964
-11.186679,21,865.20457
-22.14206,21,867.27621
28.511471,21,869.35413
-29.616988,21,871.424358
53.239572,10,872.480677
58.226225,5,872.975332
59.735383,3,873.276442
47.415058,15,874.754313
-32.745919,21,876.829764
-30.30631,21,879.040426
50.875582,8,879.837038
-34.295682,21,881.916973
-13.257542,21,884.23998
-13.787106,21,886.466256
58.212905,5,886.961545
50.88067,9,887.860488
41.22147,18,889.698364
-27.826879,21,891.89325
58.154053,5,892.392794
-20.124892,21,894.580487
46.894035,19,896.471883
57.500628,6,897.114033
57.012549,6,897.711503
-20.929762,21,899.781432
-13.469109,21,901.854257
59.02533,4,902.245625
-45.00756,21,904.34363
48.096455,12,905.564893
-23.706063,21,907.666667
45.844425,11,908.763238
-34.187172,21,910.853895
37.551708,14,912.230002
-25.482569,21,914.643221
51.140867,12,916.019444
59.55482,3,916.398294
42.530464,17,918.300884
56.965947,7,919.072794
48.760884,13,920.528639
59.975098,1,920.626956
59.096823,4,921.024237
54.928517,9,921.917084
59.068125,6,922.508564
-29.661791,21,924.601889
-21.917162,21,926.680503
-17.369709,21,928.751571
-28.649886,21,930.862045
46.287234,14,932.333177
-38.307178,21,934.66331
-22.876803,21,936.747124
57.163997,7,937.440028
58.764623,6,938.117607
53.181016,9,939.069019
54.437677,9,939.967936
55.23041,10,940.959288
58.064096,5,941.452783
-27.29199,21,943.546522
-30.021836,21,945.717697
56.546393,6,946.320875
53.207008,8,947.105272
57.54645,6,947.719601
55.035647,10,948.829994
51.848782,12,950.03379
46.805088,12,951.336093
58.032707,9,952.215042
58.534094,5,952.715834
59.050758,4,953.108458
59.04329,4,953.510203
50.719772,10,954.505488
55.762428,8,955.305646
57.287792,6,955.894248
-39.784211,21,958.113461
57.90358,7,958.818835
43.030424,16,960.402528
44.079011,14,961.804764
-24.122926,21,963.899087
55.056641,10,964.93196
34.68071,15,966.411331
-16.664185,21,968.644861
-20.841504,21,970.742357
56.392704,7,971.428929
56.3167,7,972.114237
49.328838,18,973.922585
58.18015,6,974.592358
54.813647,8,975.393894
-33.945365,21,977.556788
54.280144,9,978.44497
59.967101,1,978.540828
57.404076,8,979.335329
44.041814,18,981.10146
57.256081,6,981.697401
-42.26966,21,983.778228
-30.951405,21,985.886152
-28.404373,21,987.969494
50.020746,15,989.440692
-42.529689,21,991.506141
59.972398,1,991.603347
56.640574,7,992.30235
46.815564,14,993.736053
52.212629,10,994.709633
55.300986,7,995.389637
47.696837,10,996.386491
51.751176,9,997.262134
58.467005,6,997.953752
-26.49606,21,1000.149263
-30.888545,21,1002.413381
59.163721,4,1002.82277
58.990906,5,1003.308563
55.141323,8,1004.085687
52.219051,11,1005.237239
59.135954,4,1005.640695
57.432951,6,1006.232545
58.131663,5,1006.73434
59.880394,2,1006.930142
54.540737,7,1007.627369
58.73673,6,1008.22623
49.761826,13,1009.556245
55.455084,9,1010.454769
52.148509,10,1011.462771
59.329591,4,1011.850784
54.229666,7,1012.544255
57.50165,7,1013.273725
34.23383,18,1015.152425
45.899576,16,1016.829782
-32.038947,21,1018.959276
57.678208,7,1019.644087
-23.661746,21,1021.969417
44.345965,16,1023.639423
58.162139,5,1024.131706
